Time,cX001,cX002,cX003,cX004,cX005,cX006,cX007,cX008,cX009,cX010,cX011,cX012,cX013,cX014,cX015,cX016,cX017,cX018,cX019,cX020
1318.495,0.22,,-0.4,-0.35,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1318.53,0.22,,-0.33,-0.35,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1318.565,0.22,,-0.33,-0.35,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1318.6,0.22,,-0.33,-0.34,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1318.635,0.22,,-0.42,-0.34,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1318.67,0.22,,-0.42,-0.34,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1318.705,0.22,,-0.45,-0.33,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1318.74,0.22,,-0.52,-0.33,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1318.775,0.22,,-0.52,-0.33,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1318.81,0.22,,-0.54,-0.33,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1318.845,0.22,,-0.54,-0.33,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1318.88,0.22,,-0.54,-0.33,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1318.915,0.22,,,-0.32,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1318.95,0.22,,,-0.31,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1318.985,0.22,,,-0.31,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.02,0.22,,,-0.31,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.055,0.22,,,-0.3,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.09,0.22,,,-0.3,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.125,0.22,,,-0.3,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1319.16,0.22,,,-0.3,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.195,0.22,,,-0.3,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.23,0.22,,,-0.3,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1319.265,0.22,,,-0.29,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.3,0.22,,,-0.29,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.335,0.22,,,-0.28,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1319.37,0.22,,,-0.27,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1319.405,0.22,,,-0.25,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.44,0.22,,,-0.25,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1319.475,0.22,,,-0.24,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1319.51,0.22,,,-0.24,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1319.545,0.22,,,-0.23,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1319.58,0.22,,,-0.22,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1319.615,0.22,,,-0.22,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1319.65,0.22,,,-0.2,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.55,,,0.15
1319.685,0.22,,,-0.2,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.53,,,0.15
1319.72,0.22,,,-0.2,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.53,,,0.15
1319.755,0.22,,,-0.19,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.52,,,0.15
1319.79,0.22,,,-0.2,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.51,,,0.15
1319.825,0.22,,,-0.19,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.49,,,0.15
1319.86,0.22,,,-0.19,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.49,,,0.15
1319.895,0.22,,,-0.2,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.48,,,0.14
1319.93,0.22,,,-0.19,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.48,,,0.15
1319.965,0.22,,,-0.19,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.48,,,0.15
1320.0,0.23,,,-0.19,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.46,,,0.14
1320.036,0.22,,,-0.19,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.45,,,0.14
1320.071,0.22,,,-0.19,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.45,,,0.14
1320.106,0.22,,,-0.19,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.43,,,0.15
1320.141,0.22,,,-0.19,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.4,,,0.15
1320.176,0.22,,,-0.19,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.4,,,0.15
1320.211,0.22,,,-0.18,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.39,,,0.15
1320.246,0.23,,,-0.18,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.15
1320.281,0.23,,,-0.18,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.15
1320.316,0.22,,,-0.18,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.38,,,0.14
1320.351,0.22,,,-0.16,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.39,,,0.15
1320.386,0.22,,,-0.16,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.39,,,0.15
1320.421,0.22,,,-0.16,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.14
1320.456,0.22,,,-0.15,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.15
1320.491,0.22,,,-0.15,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.15
1320.526,0.23,,,-0.15,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.15
1320.561,0.22,,,-0.14,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.14
1320.596,0.22,,,-0.14,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.14
1320.631,0.22,,,-0.13,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.35,,,0.15
1320.666,0.22,,,-0.13,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.33,,,0.14
1320.701,0.22,,,-0.13,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.33,,,0.14
1320.736,0.22,,,-0.12,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.32,,,0.15
1320.771,0.22,,,-0.12,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.32,,,0.14
1320.806,0.22,,,-0.12,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.32,,,0.14
1320.841,0.22,,,-0.11,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.3,,,0.15
1320.876,0.22,,,-0.11,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.29,,,0.14
1320.911,0.22,,,-0.11,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.29,,,0.14
1320.946,0.22,,,-0.1,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.27,,,0.14
1320.981,0.22,,,-0.09,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1321.016,0.22,,,-0.09,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1321.051,0.22,,,-0.08,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1321.086,0.22,,,-0.07,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1321.121,0.22,,,-0.07,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1321.156,0.22,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.23,,,0.15
1321.191,0.23,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.22,,,0.15
1321.226,0.23,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.22,,,0.15
1321.261,0.22,,,-0.05,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.21,,,0.14
1321.296,0.22,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.2,,,0.15
1321.331,0.22,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.2,,,0.15
1321.366,0.22,,,-0.05,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.17,,,0.15
1321.401,0.22,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.16,,,0.15
1321.436,0.22,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.16,,,0.15
1321.471,0.23,,,-0.05,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.15,,,0.15
1321.506,0.22,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.15,,,0.14
1321.541,0.22,,,-0.05,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.15,,,0.14
1321.576,0.22,,,-0.04,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.14,,,0.15
1321.611,0.22,,,-0.04,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.12,,,0.15
1321.646,0.22,,,-0.04,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.12,,,0.15
1321.681,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.1,,,0.15
1321.716,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.1,,,0.15
1321.751,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.1,,,0.15
1321.786,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.08,,,0.14
1321.821,0.22,,,-0.02,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.09,,,0.15
1321.856,0.22,,,-0.02,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.09,,,0.15
1321.891,0.22,,,-0.02,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.1,,,0.15
1321.926,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.09,,,0.14
1321.961,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.09,,,0.14
1321.996,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.08,,,0.15
1322.031,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.06,,,0.15
1322.066,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.06,,,0.15
1322.101,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.04,,,0.15
1322.136,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.03,,,0.14
1322.171,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1322.206,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.14
1322.241,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1322.276,0.22,,,-0.02,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1322.311,0.22,,,-0.02,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1322.346,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1322.381,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1322.416,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,,,,0.15
1322.451,0.23,,,-0.02,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,,,,0.15
1322.486,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.01,,,0.15
1322.521,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.01,,,0.15
1322.556,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.03,,,0.15
1322.591,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.03,,,0.15
1322.626,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.04,,,0.14
1322.661,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.05,,,0.15
1322.696,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.05,,,0.15
1322.731,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.07,,,0.15
1322.766,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.09,,,0.15
1322.801,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.09,,,0.15
1322.836,0.22,,,-0.02,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.1,,,0.15
1322.871,0.22,,,-0.02,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.11,,,0.14
1322.906,0.22,,,-0.02,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.11,,,0.14
1322.941,0.22,,,-0.02,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,0.12,,,0.15
1322.976,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.13,,,0.15
1323.011,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.13,,,0.15
1323.046,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.13,,,0.14
1323.081,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.12,,,0.15
1323.116,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.12,,,0.14
1323.151,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.12,,,0.14
1323.186,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.12,,,0.14
1323.221,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.13,,,0.15
1323.256,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.13,,,0.15
1323.291,0.22,,,-0.02,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.14,,,0.15
1323.326,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.16,,,0.14
1323.361,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.16,,,0.14
1323.396,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.17,,,0.15
1323.431,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.17,,,0.14
1323.466,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.17,,,0.14
1323.501,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.18,,,0.14
1323.536,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.2,,,0.14
1323.571,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.2,,,0.14
1323.606,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.2,,,0.14
1323.641,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.21,,,0.15
1323.676,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.21,,,0.15
1323.711,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.21,,,0.14
1323.746,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.21,,,0.14
1323.781,0.22,,,-0.02,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.21,,,0.14
1323.816,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.22,,,0.14
1323.851,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.22,,,0.14
1323.886,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.22,,,0.14
1323.921,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.24,,,0.15
1323.956,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.25,,,0.14
1323.991,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.25,,,0.14
1324.026,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,0.27,,,0.15
1324.061,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.28,,,0.14
1324.096,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.28,,,0.14
1324.131,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.47,,,,,0.28,,,0.15
1324.166,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.3,,,0.14
1324.201,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.3,,,0.14
1324.236,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.3,,,0.15
1324.271,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.31,,,0.14
1324.306,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.31,,,0.14
1324.341,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.31,,,0.15
1324.376,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.3,,,0.15
1324.411,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.3,,,0.15
1324.446,0.22,,,-0.02,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,0.29,,,0.15
1324.481,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.28,,,0.15
1324.516,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.28,,,0.15
1324.551,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.25,,,0.14
1324.586,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.24,,,0.15
1324.621,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.24,,,0.15
1324.656,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.23,,,0.14
1324.691,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.23,,,0.15
1324.726,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.23,,,0.15
1324.761,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,0.22,,,0.15
1324.796,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.22,,,0.14
1324.831,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.22,,,0.14
1324.866,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.21,,,0.14
1324.901,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.2,,,0.15
1324.936,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.2,,,0.15
1324.971,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.19,,,0.15
1325.006,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.17,,,0.14
1325.041,0.22,,,-0.02,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.17,,,0.14
1325.076,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.16,,,0.14
1325.111,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.14,,,0.14
1325.146,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.14,,,0.14
1325.181,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.13,,,0.14
1325.216,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.12,,,0.14
1325.251,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,0.12,,,0.14
1325.286,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.11,,,0.15
1325.321,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,0.08,,,0.14
1325.356,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,0.08,,,0.14
1325.391,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.07,,,0.14
1325.426,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.04,,,0.15
1325.461,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.04,,,0.15
1325.496,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,0.03,,,0.14
1325.531,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.02,,,0.15
1325.566,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.02,,,0.15
1325.601,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,0.01,,,0.15
1325.636,0.23,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.01,,,0.15
1325.671,0.23,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.01,,,0.15
1325.706,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.03,,,0.14
1325.741,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.05,,,0.14
1325.776,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.05,,,0.14
1325.811,0.23,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.06,,,0.15
1325.846,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.07,,,0.14
1325.881,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.07,,,0.14
1325.916,0.23,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.08,,,0.15
1325.951,0.23,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.09,,,0.15
1325.986,0.23,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.09,,,0.15
1326.021,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.12,,,0.15
1326.056,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.14,,,0.15
1326.091,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.14,,,0.15
1326.126,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.16,,,0.15
1326.161,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.17,,,0.15
1326.196,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.17,,,0.15
1326.231,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.19,,,0.15
1326.266,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.19,,,0.14
1326.301,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.19,,,0.14
1326.336,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.23,,,0.15
1326.371,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1326.406,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1326.441,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.26,,,0.14
1326.476,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1326.511,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.26,,,0.15
1326.546,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.26,,,0.15
1326.581,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1326.616,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.25,,,0.15
1326.651,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.25,,,0.14
1326.686,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1326.721,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.25,,,0.15
1326.756,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.27,,,0.14
1326.791,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.29,,,0.15
1326.826,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.29,,,0.15
1326.861,0.22,,,-0.03,,,0.1,-0.14,,-0.11,0.39,-0.48,,,,,-0.3,,,0.14
1326.896,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.32,,,0.14
1326.931,0.22,,,-0.03,,,0.09,-0.14,,-0.11,0.39,-0.48,,,,,-0.32,,,0.14
1326.965,0.22,,,-0.03,,,0.1,-0.14,,-0.12,0.39,-0.48,,,,,-0.34,,,0.14
1327.0,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.35,,,0.14
1327.035,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.35,,,0.14
1327.07,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.38,,,0.14
1327.105,0.22,,,-0.03,,,0.09,-0.14,,-0.12,0.39,-0.48,,,,,-0.41,,,0.14
